Year,Country,Sector,VAD
2015,ISR,goods,50395505.62298
2015,ISR,services,211870285.90061748
2015,ITA,goods,566356944.212796
2015,ITA,services,1514130121.9419851
2015,JPN,goods,1120899088.643
2015,JPN,services,3970444078.056821
2015,KAZ,goods,90555010.603275
2015,KAZ,services,96333790.90898612
2015,KEN,goods,20172584.59853746
2015,KEN,services,27655340.72120447
2015,KWT,goods,75183256.43735
2015,KWT,services,62323755.192735
2015,LVA,goods,5745388.654524
2015,LVA,services,21573088.058495
2015,LBN,goods,5962659.5607900005
2015,LBN,services,35469103.3509
2015,LTU,goods,10562472.281805001
2015,LTU,services,27780199.890894
2015,LUX,goods,5010560.203574
2015,LUX,services,37701618.81697
2015,MYS,goods,197937177.400283
2015,MYS,services,174710476.81691024
2015,MLT,goods,2313747.458173
2015,MLT,services,6386502.729804
2015,MEX,goods,379324147.7709556
2015,MEX,services,897645928.0138317
2015,MAR,goods,19830826.009303
2015,MAR,services,89212202.752
2015,NLD,goods,249119938.690039
2015,NLD,services,581777167.669235
2015,NZL,goods,51164811.194411
2015,NZL,services,134928993.816727
2015,NOR,goods,121667976.520446
2015,NOR,services,277308590.636449
2015,OMN,goods,18146677.521007
2015,OMN,services,58488513.70833
2015,PAK,goods,45184166.5368
2015,PAK,services,195115870.255
2015,PRY,goods,13540758.396385001
2015,PRY,services,12386801.615515
2015,PER,goods,54760033.771242
2015,PER,services,114110368.12226737
2015,PHL,goods,134404224.1955691
2015,PHL,services,176365274.47016332
2015,POL,goods,131092319.034184
2015,POL,services,342158648.71697897
2015,PRT,goods,51003899.123274
2015,PRT,services,164731561.462303
2015,QAT,goods,43488221.97135
2015,QAT,services,138322179.53995
2015,KOR,goods,385935315.17424
2015,KOR,services,643683180.3492017
2015,ROU,goods,70478565.024211
2015,ROU,services,104301115.941806
2015,RUS,goods,744026248.087617
2015,RUS,services,1034269304.6149955
2015,SAU,goods,134269631.58244
2015,SAU,services,537205722.748858
2015,SRB,goods,6482356.215651
2015,SRB,services,34871564.479211
2015,SGP,goods,69821967.62009999
2015,SGP,services,233179013.167
2015,SVK,goods,29571392.355618
2015,SVK,services,69726580.972934
2015,SVN,goods,16436838.092227
2015,SVN,services,33052952.529618
2015,ZAF,goods,112864543.361343
2015,ZAF,services,226499424.7970939
2015,ESP,goods,349141125.520766
2015,ESP,services,1014250739.174394
2015,LKA,goods,14504500.79068
2015,LKA,services,60081820.5823
2015,SWE,goods,137895504.309729
2015,SWE,services,387461074.7546919
2015,CHE,goods,229902893.3189708
2015,CHE,services,476949377.91325927
2015,THA,goods,214388242.98
2015,THA,services,284884195.660351
2015,TUN,goods,8767871.65745
2015,TUN,services,39693317.3094
2015,TUR,goods,223236320.813279
2015,TUR,services,463850689.193104
2015,UKR,goods,62950332.49012
2015,UKR,services,82631541.9781059
2015,ARE,goods,76321099.8393
2015,ARE,services,333004972.009
2015,GBR,goods,618739040.569925
2015,GBR,services,1918544971.771419
2015,TZA,goods,300362.68664170004
2015,TZA,services,5120781.46370764
2015,USA,goods,2990013488.352283
2015,USA,services,11115739223.904625
2015,URY,goods,11067693.722593
2015,URY,services,36362747.369545996
2015,UZB,goods,23193834.416
2015,UZB,services,28801483.6501
2015,VEN,goods,183229941.221941
2015,VEN,services,229238130.514405
2015,VNM,goods,47552853.879
2015,VNM,services,60289332.1109
2016,DZA,goods,45898307.4706
2016,DZA,services,105787549.341
2016,AGO,goods,29608801.649600003
2016,AGO,services,70645027.5245
2016,ARG,goods,110602894.5
2016,ARG,services,358110261.617
2016,AUS,goods,228236812.3380945
2016,AUS,services,996384474.0567776
2016,AUT,goods,72893621.309092
2016,AUT,services,277310548.518294
2016,AZE,goods,10962562.313548
2016,AZE,services,24424094.823271
2016,BHR,goods,7798459.4155615
2016,BHR,services,23935755.450342
2016,BGD,goods,69227683.99651
2016,BGD,services,138864046.1882
2016,BLR,goods,14220815.99466528
2016,BLR,services,27833134.76321664
2016,BEL,goods,62578848.572867
2016,BEL,services,359497861.167913
2016,BOL,goods,11487809.79222
2016,BOL,services,17432283.3675
2016,BIH,goods,3546668.437699
2016,BIH,services,10800616.7972
2016,BRA,goods,378873848.523072
2016,BRA,services,1162332357.3566434
2016,BGR,goods,10229841.70056
2016,BGR,services,36817800.4746
2016,KHM,goods,8335578.493813
2016,KHM,services,10429247.2184
2016,CAN,goods,404353658.5
2016,CAN,services,1003827477.456009
2016,CHL,goods,70554873.6622316
2016,CHL,services,155988130.65482473
2016,CHN,goods,5387533896.195834
2016,CHN,services,5660298055
2016,COL,goods,84975613.98524264
2016,COL,services,175163689.71767917
2016,COG,goods,3453066.60939
2016,COG,services,5955984.3453
2016,CRI,goods,9943721.881934
2016,CRI,services,42881531.512586996
2016,HRV,goods,8903319.626711
2016,HRV,services,33733523.99664
2016,CUB,goods,16898749.20216
2016,CUB,services,72944865.017
2016,CYP,goods,2563009.30875
2016,CYP,services,12946995.0873
2016,CZE,goods,41715682.10148
2016,CZE,services,90925646.418336
2016,DNK,goods,54248628.460847
2016,DNK,services,216155995.913387
2016,DOM,goods,15090264.357452
2016,DOM,services,53564422.83009
2016,ECU,goods,34763247.16106
2016,ECU,services,58370064.43488831
2016,EGY,goods,83526844.5355
2016,EGY,services,181946206.175
2016,SLV,goods,5373073.381376
2016,SLV,services,16260477.929200001
2016,EST,goods,4093713.4033339997
2016,EST,services,16560840.992735
2016,ETH,goods,29989099.1039415
2016,ETH,services,38226161.1855
2016,FIN,goods,41346717.237952
2016,FIN,services,164200314.798018
2016,FRA,goods,297089944.31983
2016,FRA,services,1890892547.675327
2016,GEO,goods,3309243.859199841
2016,GEO,services,10584870.21016688
2016,DEU,goods,630090034.976439
2016,DEU,services,2470187707.0292444
2016,GHA,goods,19487952.94868
2016,GHA,services,31658195.9876
2016,GRC,goods,26120279.242163
2016,GRC,services,142909040.9571622
2016,GTM,goods,20037877.3540816
2016,GTM,services,46226065.89812
2016,HND,goods,6481224.317546431
2016,HND,services,14184273.939440943
2016,HKG,goods,151644901.94443563
2016,HKG,services,156677836.31576476
2016,HUN,goods,30331976.96368
2016,HUN,services,76482542.984511
2016,ISL,goods,3064022.0275156
2016,ISL,services,15443298.015764799
2016,IND,goods,851487532.349043
2016,IND,services,1212034687.0056355
2016,IDN,goods,367245389
2016,IDN,services,532714950.3514633
2016,IRN,goods,170249600.81
2016,IRN,services,248587883.17424
2016,IRQ,goods,56587607.419999994
2016,IRQ,services,109293732.617
2016,IRL,goods,107066980.256706
2016,IRL,services,183688679.445463
2016,ISR,goods,55846490.276295
2016,ISR,services,227007638.36468777
2016,ITA,goods,321105210.881381
2016,ITA,services,1348771988.4182
2016,JPN,goods,790938779.5999712
2016,JPN,services,4065422927.1122746
2016,KAZ,goods,66457665.060195
2016,KAZ,services,63943916.12303809
2016,KEN,goods,32502023.95952451
2016,KEN,services,33707671.57736571
2016,KWT,goods,63299079.9828171
2016,KWT,services,58476957.212986
2016,LVA,goods,3826319.32637
2016,LVA,services,20349605.390661
2016,LBN,goods,6425949.49911
2016,LBN,services,42654424.4372
2016,LTU,goods,9014957.951892
2016,LTU,services,30552237.742604
2016,LUX,goods,3495781.1920641
2016,LUX,services,51359891.4729
2016,MYS,goods,118343793.264156
2016,MYS,services,176801658.5857933
2016,MLT,goods,976556.4291925
2016,MLT,services,9219796.118108999
2016,MEX,goods,222318562.119861
2016,MEX,services,783810225.046635
2016,MAR,goods,30466646.88496
2016,MAR,services,59994155.944
2016,NLD,goods,112932156.593792
2016,NLD,services,582932682.468102
2016,NZL,goods,39681379.7764291
2016,NZL,services,131334430.20774926
2016,NOR,goods,83929579.544112
2016,NOR,services,240377887.144978
2016,OMN,goods,26729367.75894
2016,OMN,services,45963194.4059
2016,PAK,goods,100135340.9632
2016,PAK,services,159793089.329
2016,PRY,goods,13602986.987246
2016,PRY,services,20993128.094813
2016,PER,goods,60575769.015222
2016,PER,services,119535576.43690272
2016,PHL,goods,120231571.2043825
2016,PHL,services,179295148.4319658
2016,POL,goods,105785206.756024
2016,POL,services,309430558.975456
2016,PRT,goods,30229021.480088
2016,PRT,services,147410544.2860577
2016,QAT,goods,55212943.73268
2016,QAT,services,100257794.6854
2016,KOR,goods,547284005.2264774
2016,KOR,services,852599511.2864084
2016,ROU,goods,48720889.311415
2016,ROU,services,121638623.81224489
2016,RUS,goods,495151124.24571
2016,RUS,services,671791393.3527912
2016,SAU,goods,214230890.4458
2016,SAU,services,425001547.36800015
2016,SRB,goods,9116811.307994
2016,SRB,services,24342446.690434
2016,SGP,goods,61853210.0935486
2016,SGP,services,233922821.52359
2016,SVK,goods,19685159.660196
2016,SVK,services,60518069.984905
2016,SVN,goods,10053440.424589999
2016,SVN,services,28293352.428502
2016,ZAF,goods,98377900.6766023
2016,ZAF,services,163688406.8527636
2016,ESP,goods,289922795.516194
2016,ESP,services,820177350.18344
2016,LKA,goods,19672643.0227944
2016,LKA,services,55433183.908029996
2016,SWE,goods,76848124.860646
2016,SWE,services,376681024.06644726
2016,CHE,goods,124372705.1585524
2016,CHE,services,518010478.6754226
2016,THA,goods,171590383.835
2016,THA,services,236324392.9380186
2016,TUN,goods,10839297.48798
2016,TUN,services,27965197.235600002
2016,TUR,goods,214242387.745853
2016,TUR,services,583341463.413443
2016,UKR,goods,41411225.530586
2016,UKR,services,37786409.362843804
2016,ARE,goods,93574995.1799
2016,ARE,services,261388150.572
2016,GBR,goods,458359860.79596
2016,GBR,services,1934815090.568052
2016,TZA,goods,18073213.417
2016,TZA,services,28469221.14496
2016,USA,goods,2370892154.281736
2016,USA,services,16104667462.607985
2016,URY,goods,10811077.939071
2016,URY,services,36696888.870499
2016,UZB,goods,40172113.74
2016,UZB,services,36045340.092
2016,VEN,goods,89745972.684807
2016,VEN,services,182314337.114368
2016,VNM,goods,97364754.5
2016,VNM,services,96178038.165
2017,DZA,goods,47621440.7763
2017,DZA,services,103417389.61
2017,AGO,goods,34349805.0641
2017,AGO,services,80870244.9825
2017,ARG,goods,121131709.99
2017,ARG,services,399229116.817
2017,AUS,goods,238251390.979021
2017,AUS,services,1035624561.1204306
2017,AUT,goods,73121847.376001
2017,AUT,services,282181847.031024
2017,AZE,goods,12010004.382379
2017,AZE,services,24759266.546197
2017,BHR,goods,8528951.226703
2017,BHR,services,24788424.58154
2017,BGD,goods,73599048.6205
2017,BGD,services,148432663.0143
2017,BLR,goods,16486118.7410127
2017,BLR,services,30028811.10067013
2017,BEL,goods,63806485.392658204
2017,BEL,services,365298610.577236
2017,BOL,goods,12535603.09212
2017,BOL,services,18061990.2196
2017,BIH,goods,3713794.987894
2017,BIH,services,11056035.8693
2017,BRA,goods,412554972.373252
2017,BRA,services,1281548240.69478
2017,BGR,goods,10907773.037759999
2017,BGR,services,38588941.3618
2017,KHM,goods,8686934.054693
2017,KHM,services,11331684.367
2017,CAN,goods,424768479.4
2017,CAN,services,1044168004.7907392
2017,CHL,goods,77820714.9726652
2017,CHL,services,163842819.17122373
2017,CHN,goods,5620119417.438168
2017,CHN,services,5910809378
2017,COL,goods,89501103.85556212
2017,COL,services,185092804.24202418
2017,COG,goods,3805195.82546
2017,COG,services,6180587.5953
2017,CRI,goods,9743654.923321
2017,CRI,services,41972673.743529
2017,HRV,goods,9074853.283944
2017,HRV,services,34932592.22311
2017,CUB,goods,16607398.19324
2017,CUB,services,74634432.5755
2017,CYP,goods,1885331.00053
2017,CYP,services,9620867.4943
2017,CZE,goods,32112037.042435
2017,CZE,services,69847406.468616
2017,DNK,goods,55960008.101341
2017,DNK,services,219049428.874215
2017,DOM,goods,15132555.607593
2017,DOM,services,54120193.75239
2017,ECU,goods,35473590.37158
2017,ECU,services,57919140.322866425
2017,EGY,goods,59077766.5286
2017,EGY,services,125265358.306
2017,SLV,goods,5201536.988927
2017,SLV,services,16142698.0736
2017,EST,goods,4389087.287413999
2017,EST,services,17889616.559074998
2017,ETH,goods,30796519.9432802
2017,ETH,services,40130022.043846004
2017,FIN,goods,43337196.311854
2017,FIN,services,166424885.256801
2017,FRA,goods,294369325.861947
2017,FRA,services,1903498714.218689
2017,GEO,goods,3280859.266639875
2017,GEO,services,11141579.57222204
2017,DEU,goods,647857445.65537
2017,DEU,services,2505947964.028073
2017,GHA,goods,19640900.87539
2017,GHA,services,33220646.763299998
2017,GRC,goods,26545236.300103
2017,GRC,services,143029756.0797203
2017,GTM,goods,20583492.0798602
2017,GTM,services,48969327.9542
2017,HND,goods,6684175.663933494
2017,HND,services,14237417.273390984
2017,HKG,goods,153207288.92245936
2017,HKG,services,158151941.9170085
2017,HUN,goods,31582598.05657
2017,HUN,services,82733483.918682
2017,ISL,goods,3222140.1794973
2017,ISL,services,17858364.9412866
2017,IND,goods,940160530.140404
2017,IND,services,1349445539.4261234
2017,IDN,goods,382744329.7
2017,IDN,services,553620367.6378007
2017,IRN,goods,178137050.1
2017,IRN,services,256432218.70939
2017,IRQ,goods,68158010.37
2017,IRQ,services,113975300.716
2017,IRL,goods,112347322.960093
2017,IRL,services,200168898.254657
2017,ISR,goods,60637749.050603
2017,ISR,services,243688085.05660027
2017,ITA,goods,324337172.25622
2017,ITA,services,1354196656.434969
2017,JPN,goods,751903192.69997
2017,JPN,services,3864074934.0803776
2017,KAZ,goods,77720799.88727601
2017,KAZ,services,73893663.66117272
2017,KEN,goods,37088011.99028992
2017,KEN,services,34906632.89226493
2017,KWT,goods,68675342.128057
2017,KWT,services,58991020.8940237
2017,LVA,goods,4065868.805402
2017,LVA,services,21277812.301768
2017,LBN,goods,6431156.77194
2017,LBN,services,42764894.4663
2017,LTU,goods,9673685.288857
2017,LTU,services,32339015.903271
2017,LUX,goods,3404934.1709062
2017,LUX,services,52438185.0048
2017,MYS,goods,120889497.52163
2017,MYS,services,179857192.58293617
2017,MLT,goods,1004378.3562983
2017,MLT,services,9862128.219311
2017,MEX,goods,234041111.979314
2017,MEX,services,811464271.7080506
2017,MAR,goods,31212610.363681
2017,MAR,services,61510573.211899996
2017,NLD,goods,116343897.547007
2017,NLD,services,596003999.982944
2017,NZL,goods,41978654.92758426
2017,NZL,services,138392050.80196238
2017,NOR,goods,90421759.888114
2017,NOR,services,246410662.416381
2017,OMN,goods,32496179.075799998
2017,OMN,services,45504823.424899995
2017,PAK,goods,103031654.561
2017,PAK,services,168830953.462
2017,PRY,goods,14058621.414989
2017,PRY,services,21761307.912265
2017,PER,goods,65070098.188764
2017,PER,services,124799880.66387774
2017,PHL,goods,118519369.4808728
2017,PHL,services,178525923.9471792
2017,POL,goods,111285113.32255301
2017,POL,services,330911316.098175
2017,PRT,goods,31397198.364167
2017,PRT,services,151657779.1403269
2017,QAT,goods,62127749.92312
2017,QAT,services,103372183.5578
2017,KOR,goods,570943196.4014797
2017,KOR,services,886696076.18046
2017,ROU,goods,52150995.540484004
2017,ROU,services,132269255.6579582
2017,RUS,goods,587763650.2013199
2017,RUS,services,791813880.7537382
2017,SAU,goods,232406124.98048
2017,SAU,services,423501837.7130002
2017,SRB,goods,9329525.185441
2017,SRB,services,25790750.575002998
2017,SGP,goods,63846671.9296669
2017,SGP,services,239627193.18144
2017,SVK,goods,19297273.139765
2017,SVK,services,62425671.789386004
2017,SVN,goods,10657563.91457
2017,SVN,services,29597856.241751
2017,ZAF,goods,113289221.98212677
2017,ZAF,services,186741133.3104891
2017,ESP,goods,295850586.052702
2017,ESP,services,839879205.596125
2017,LKA,goods,20027724.0385171
2017,LKA,services,56562691.466927
2017,SWE,goods,75917465.292516
2017,SWE,services,381407768.9296142
2017,CHE,goods,121231201.08947779
2017,CHE,services,504882490.0552427
2017,THA,goods,179899363.576
2017,THA,services,252721708.8936195
2017,TUN,goods,9752782.6796
2017,TUN,services,25767279.8125
2017,TUR,goods,211214856.066607
2017,TUR,services,556725551.604177
2017,UKR,goods,47686606.085622
2017,UKR,services,44232952.85878906
2017,ARE,goods,98879591.5224
2017,ARE,services,261257543.523
2017,GBR,goods,433743612.84279
2017,GBR,services,1843324110.093041
2017,TZA,goods,19185764.05987
2017,TZA,services,28534812.30151
2017,USA,goods,2368087328.139107
2017,USA,services,16168009723.83186
2017,URY,goods,11152031.372095
2017,URY,services,39987052.887394
2017,UZB,goods,27830388.125
2017,UZB,services,24249247.669999998
2017,VEN,goods,68474373.140863
2017,VEN,services,151516514.31995898
2017,VNM,goods,100530380.965
2017,VNM,services,100812707.69
2018,DZA,goods,53708700.9328
2018,DZA,services,107201828.476
2018,AGO,goods,30767585.7536
2018,AGO,services,70106761.002200007
2018,ARG,goods,101315286.65
2018,ARG,services,324060374.184
2018,AUS,goods,244942206.75668982
2018,AUS,services,1071623863.4309406
2018,AUT,goods,81700798.664642
2018,AUT,services,312760407.72641903
2018,AZE,goods,15331086.660616001
2018,AZE,services,26756361.178128
2018,BHR,goods,9299397.560125
2018,BHR,services,26639906.64255
2018,BGD,goods,82830276.58866
2018,BGD,services,163654687.08
2018,BLR,goods,17805659.11296998
2018,BLR,services,32504365.803742662
2018,BEL,goods,68101489.1382822
2018,BEL,services,401195613.859479
2018,BOL,goods,5441063.8973
2018,BOL,services,8066190.7142
2018,BIH,goods,4087930.999973
2018,BIH,services,12323022.5915
2018,BRA,goods,368412753.672943
2018,BRA,services,1179466527.3911722
2018,BGR,goods,11164260.23084
2018,BGR,services,44693625.417
2018,KHM,goods,9277853.322358
2018,KHM,services,13003503.2665
2018,CAN,goods,444829011.2
2018,CAN,services,1097501809.2379827
2018,CHL,goods,84659487.8390553
2018,CHL,services,179353390.21523574
2018,CHN,goods,6270042289.926251
2018,CHN,services,6728497182
2018,COL,goods,96346732.96971555
2018,COL,services,195016232.95308235
2018,COG,goods,4938522.20472
2018,COG,services,8013004.2171
2018,CRI,goods,9973433.64361
2018,CRI,services,43936573.448724
2018,HRV,goods,9679405.968713
2018,HRV,services,39106386.82056
2018,CUB,goods,16688094.30629
2018,CUB,services,78346192.975
2018,CYP,goods,489370.84369
2018,CYP,services,-566969.6326
2018,CZE,goods,-4760401.8241788
2018,CZE,services,-22608133.191370998
2018,DNK,goods,59337421.214829996
2018,DNK,services,240483107.318768
2018,DOM,goods,15490292.977862999
2018,DOM,services,57874821.18316
2018,ECU,goods,37960522.10504
2018,ECU,services,60516322.3123191
2018,EGY,goods,74897444.15619999
2018,EGY,services,161123303.257
2018,SLV,goods,5525932.18302
2018,SLV,services,17307961.1454
2018,EST,goods,5082755.4108649995
2018,EST,services,20897808.552044
2018,ETH,goods,29191355.593145
2018,ETH,services,44745635.969019
2018,FIN,goods,48514431.683277
2018,FIN,services,183340461.912251
2018,FRA,goods,315499883.752167
2018,FRA,services,2075328531.3928971
2018,GEO,goods,3585715.216102004
2018,GEO,services,11786032.616513211
2018,DEU,goods,704089807.108779
2018,DEU,services,2739073663.661537
2018,GHA,goods,20686712.40317
2018,GHA,services,38117702.1064
2018,GRC,goods,29655562.324838
2018,GRC,services,154568434.23383892
2018,GTM,goods,21630511.3278668
2018,GTM,services,51896740.04049
2018,HND,goods,6835791.915377206
2018,HND,services,15261075.037154425
2018,HKG,goods,166869587.72750428
2018,HKG,services,167748910.82978684
2018,HUN,goods,34263037.11378
2018,HUN,services,95145964.6284
2018,ISL,goods,3563435.46219
2018,ISL,services,18538566.03652
2018,IND,goods,1001606949.628572
2018,IND,services,1438629175.0930307
2018,IDN,goods,393615333.4
2018,IDN,services,573844148.3863024
2018,IRN,goods,181349467.06
2018,IRN,services,267257741.38968
2018,IRQ,goods,84543244.21000001
2018,IRQ,services,120439345.403
2018,IRL,goods,126674887.05951099
2018,IRL,services,224541901.608557
2018,ISR,goods,64373182.046539
2018,ISR,services,260510432.20096338
2018,ITA,goods,354692176.474721
2018,ITA,services,1458180629.850215
2018,JPN,goods,770045187.9999607
2018,JPN,services,3988137075.2955804
2018,KAZ,goods,84191539.856384
2018,KAZ,services,78134166.6607065
2018,KEN,goods,40955578.14101608
2018,KEN,services,38987015.92297428
2018,KWT,goods,86323551.36817211
2018,KWT,services,66328681.176198095
2018,LVA,goods,4648421.859509
2018,LVA,services,24417019.108511
2018,LBN,goods,6727837.05829
2018,LBN,services,44759639.4419
2018,LTU,goods,10291001.086931
2018,LTU,services,36613707.713057004
2018,LUX,goods,3889798.2228855
2018,LUX,services,58262878.9361
2018,MYS,goods,134333938.11315
2018,MYS,services,206173555.82123363
2018,MLT,goods,1157263.5503651
2018,MLT,services,11171400.506747
2018,MEX,goods,247193215.147599
2018,MEX,services,865636446.124723
2018,MAR,goods,33929528.59693
2018,MAR,services,67091622.265
2018,NLD,goods,127924416.46795599
2018,NLD,services,664139177.776645
2018,NZL,goods,42830574.59012977
2018,NZL,services,141533028.00464508
2018,NOR,goods,108046733.060042
2018,NOR,services,238309415.689309
2018,OMN,goods,34893415.381349996
2018,OMN,services,56019187.5117
2018,PAK,goods,96696290.6031
2018,PAK,services,160261858.342
2018,PRY,goods,14426327.477034999
2018,PRY,services,22264505.984697
2018,PER,goods,67872219.842338
2018,PER,services,130045250.57139735
2018,PHL,goods,124176848.8281053
2018,PHL,services,192590010.0191214
2018,POL,goods,119321920.218947
2018,POL,services,377856942.277218
2018,PRT,goods,34375462.583182
2018,PRT,services,167688768.40990502
2018,QAT,goods,79913505.47122
2018,QAT,services,108920524.8697
2018,KOR,goods,601708838.7554826
2018,KOR,services,934761126.4360623
2018,ROU,goods,59503297.36777
2018,ROU,services,151033139.2274004
2018,RUS,goods,617529636.02073
2018,RUS,services,820908712.9421555
2018,SAU,goods,294311262.6175
2018,SAU,services,455961733.31200016
2018,SRB,goods,10686040.134076
2018,SRB,services,29646968.329944998
2018,SGP,goods,70877359.3965276
2018,SGP,services,258892959.19606
2018,SVK,goods,23350451.395128
2018,SVK,services,68894714.413944
2018,SVN,goods,12055266.02255
2018,SVN,services,33602608.358273
2018,ZAF,goods,120602283.40343666
2018,ZAF,services,198581872.55495453
2018,ESP,goods,322342745.619626
2018,ESP,services,918397349.865171
2018,LKA,goods,20761812.8240759
2018,LKA,services,58185879.571035005
2018,SWE,goods,80788576.318892
2018,SWE,services,396096308.8022728
2018,CHE,goods,129817127.5267068
2018,CHE,services,527786020.5925978
2018,THA,goods,193070089.141
2018,THA,services,283971089.9810911
2018,TUN,goods,10122479.380169999
2018,TUN,services,26014507.6114
2018,TUR,goods,197320927.401326
2018,TUR,services,487230066.616912
2018,UKR,goods,55389864.073336996
2018,UKR,services,52622451.18903843
2018,ARE,goods,119795400.1117
2018,ARE,services,277227617.142
2018,GBR,goods,467894270.45153004
2018,GBR,services,2004077268.75371
2018,TZA,goods,20839876.1445
2018,TZA,services,30424822.0075
2018,USA,goods,2506522312.455913
2018,USA,services,17098624901.1227
2018,URY,goods,11508279.139441
2018,URY,services,40804626.009355
2018,UZB,goods,23356819.255
2018,UZB,services,21237033.596300002
2018,VEN,goods,58684353.958948
2018,VEN,services,132187226.467831
2018,VNM,goods,108647465.35
2018,VNM,services,109928047.605
2019,DZA,goods,51350851.5238
2019,DZA,services,101720889.807
2019,AGO,goods,28956927.5654
2019,AGO,services,65310995.7781
2019,ARG,goods,93452609.47
2019,ARG,services,298967334.873
2019,AUS,goods,232018519.7469305
2019,AUS,services,1016419472.1375374
2019,AUT,goods,76188222.120174
2019,AUT,services,296375774.53899103
2019,AZE,goods,14533951.969837999
2019,AZE,services,25548345.117969
2019,BHR,goods,8945288.0994627
2019,BHR,services,25722916.113344
2019,BGD,goods,84417418.03484
2019,BGD,services,166975649.901
2019,BLR,goods,17064542.21294622
2019,BLR,services,31096145.53644554
2019,BEL,goods,63956320.1255763
2019,BEL,services,376364677.492647
2019,BOL,goods,5253363.47109
2019,BOL,services,7809265.9626
2019,BIH,goods,3849095.734651
2019,BIH,services,11584443.043
2019,BRA,goods,349976455.058767
2019,BRA,services,1120361239.9320064
2019,BGR,goods,10280167.31471
2019,BGR,services,41501659.0386
2019,KHM,goods,9309735.651902
2019,KHM,services,13081801.3912
2019,CAN,goods,418473755.6
2019,CAN,services,1035862552.9431958
2019,CHL,goods,78217705.6594509
2019,CHL,services,168718681.18364757
2019,CHN,goods,6298751980.943382
2019,CHN,services,6740402969
2019,COL,goods,91508588.63131368
2019,COL,services,184964167.12250018
2019,COG,goods,4592262.21806
2019,COG,services,7428126.7089
2019,CRI,goods,9527787.897689
2019,CRI,services,42122098.343644
2019,HRV,goods,9198925.289137
2019,HRV,services,37327772.7816
2019,CUB,goods,15653435.00342
2019,CUB,services,73525796.538
2019,CYP,goods,465585.39327
2019,CYP,services,-689721.4179000001
2019,CZE,goods,25673972.14766
2019,CZE,services,52448421.227645
2019,DNK,goods,56013790.699783
2019,DNK,services,228474884.096311
2019,DOM,goods,15142452.595379
2019,DOM,services,56703258.1083
2019,ECU,goods,35826234.82802
2019,ECU,services,57109220.7481864
2019,EGY,goods,73838822.2943
2019,EGY,services,158788326.599
2019,SLV,goods,5241046.45454
2019,SLV,services,16430052.5875
2019,EST,goods,4837130.644973
2019,EST,services,20069756.224335
2019,ETH,goods,30176214.798371
2019,ETH,services,46374654.660106
2019,FIN,goods,44707850.046328
2019,FIN,services,171043619.67481
2019,FRA,goods,296605041.546705
2019,FRA,services,1950812143.166469
2019,GEO,goods,3541925.582255999
2019,GEO,services,11622158.418523172
2019,DEU,goods,656277774.076684
2019,DEU,services,2576551717.886669
2019,GHA,goods,20450968.32847
2019,GHA,services,37690049.9671
2019,GRC,goods,27017479.637468003
2019,GRC,services,144824800.6524452
2019,GTM,goods,21092621.5403212
2019,GTM,services,50562609.72735
2019,HND,goods,6557913.821746619
2019,HND,services,14699015.71480887
2019,HKG,goods,148693689.30137184
2019,HKG,services,150001975.00040182
2019,HUN,goods,33007858.22186
2019,HUN,services,92149404.66362
2019,ISL,goods,3287360.4339356
2019,ISL,services,17216406.209303
2019,IND,goods,941562680.9206461
2019,IND,services,1355131895.608279
2019,IDN,goods,391101869.8
2019,IDN,services,570511360.5343856
2019,IRN,goods,160051520.82
2019,IRN,services,230266749.21872
2019,IRQ,goods,80295130.28999999
2019,IRQ,services,117164457.278
2019,IRL,goods,124785408.683806
2019,IRL,services,220359380.931835
2019,ISR,goods,60509603.603945
2019,ISR,services,244788013.53178406
2019,ITA,goods,329528574.462039
2019,ITA,services,1356794959.445616
2019,JPN,goods,725421445.499957
2019,JPN,services,3764809391.860698
2019,KAZ,goods,81726827.701992
2019,KAZ,services,75876370.90986936
2019,KEN,goods,40575528.0173421
2019,KEN,services,39122983.779329084
2019,KWT,goods,81674663.266993
2019,KWT,services,62507850.0017286
2019,LVA,goods,4326622.342889
2019,LVA,services,22939568.19201
2019,LBN,goods,5879841.94272
2019,LBN,services,39393797.1534
2019,LTU,goods,9884389.626859
2019,LTU,services,35224321.88284
2019,LUX,goods,3661716.7644108
2019,LUX,services,55521469.9937
2019,MYS,goods,129162965.422212
2019,MYS,services,198860922.2036592
2019,MLT,goods,1081827.9076765
2019,MLT,services,10505705.845784001
2019,MEX,goods,222169676.683546
2019,MEX,services,779738753.3850263
2019,MAR,goods,32415752.046240002
2019,MAR,services,64307904.2612
2019,NLD,goods,120804924.106358
2019,NLD,services,630180454.867792
2019,NZL,goods,40108203.94893934
2019,NZL,services,132542529.06587046
2019,NOR,goods,101327598.784584
2019,NOR,services,224005236.506659
2019,OMN,goods,33307699.36808
2019,OMN,services,53324610.1659
2019,PAK,goods,93995160.0907
2019,PAK,services,155677410.345
2019,PRY,goods,13647767.94125
2019,PRY,services,20630648.696219
2019,PER,goods,65102174.832455
2019,PER,services,124476538.79047552
2019,PHL,goods,115948254.084769
2019,PHL,services,179866677.56314364
2019,POL,goods,114598193.856828
2019,POL,services,363135390.501438
2019,PRT,goods,31841568.33851
2019,PRT,services,156908194.429612
2019,QAT,goods,75791777.16436
2019,QAT,services,103771620.927
2019,KOR,goods,556003749.0012155
