Year,Country_s,Country_r,Industry_i,Industry_j,VAD_s_i,VAD_r_j
2013,DZA,AGO,goods,goods,47076591.23596,19379663.2388
2013,DZA,AGO,goods,services,47076591.23596,95061515.804
2013,DZA,AGO,services,goods,177658492.6566,19379663.2388
2013,DZA,AGO,services,services,177658492.6566,95061515.804
2013,AND,AND,goods,goods,180823.75572000002,180823.75572000002
2013,AND,AND,goods,services,180823.75572000002,2672603.85311
2013,AND,AND,services,goods,2672603.85311,180823.75572000002
2013,AND,AND,services,services,2672603.85311,2672603.85311
2013,AND,AGO,goods,goods,180823.75572000002,19379663.2388
2013,AND,AGO,goods,services,180823.75572000002,95061515.804
2013,AND,AGO,services,goods,2672603.85311,19379663.2388
2013,AND,AGO,services,services,2672603.85311,95061515.804
2013,AGO,AGO,goods,goods,19379663.2388,19379663.2388
2013,AGO,AGO,goods,services,19379663.2388,95061515.804
2013,AGO,AGO,services,goods,95061515.804,19379663.2388
2013,AGO,AGO,services,services,95061515.804,95061515.804
2014,AFG,AFG,goods,goods,3700506.118603,3700506.118603
2014,AFG,AFG,goods,services,3700506.118603,14701050.8227
2014,AFG,AFG,services,goods,14701050.8227,3700506.118603
2014,AFG,AFG,services,services,14701050.8227,14701050.8227
2014,AFG,ALB,goods,goods,3700506.118603,1690159.20793
2014,AFG,ALB,goods,services,3700506.118603,9910204.01197
2014,AFG,ALB,services,goods,14701050.8227,1690159.20793
2014,AFG,ALB,services,services,14701050.8227,9910204.01197
2014,AFG,DZA,goods,goods,3700506.118603,51837608.2491
2014,AFG,DZA,goods,services,3700506.118603,189997795.55810001
2014,AFG,DZA,services,goods,14701050.8227,51837608.2491
2014,AFG,DZA,services,services,14701050.8227,189997795.55810001
2014,AFG,AND,goods,goods,3700506.118603,190746.9383
2014,AFG,AND,goods,services,3700506.118603,2850797.1311500003
2014,AFG,AND,services,goods,14701050.8227,190746.9383
2014,AFG,AND,services,services,14701050.8227,2850797.1311500003
2014,AFG,AGO,goods,goods,3700506.118603,21874552.089700002
2014,AFG,AGO,goods,services,3700506.118603,107689277.045
2014,AFG,AGO,services,goods,14701050.8227,21874552.089700002
2014,AFG,AGO,services,services,14701050.8227,107689277.045
2014,ALB,ALB,goods,goods,1690159.20793,1690159.20793
2014,ALB,ALB,goods,services,1690159.20793,9910204.01197
2014,ALB,ALB,services,goods,9910204.01197,1690159.20793
2014,ALB,ALB,services,services,9910204.01197,9910204.01197
2014,ALB,DZA,goods,goods,1690159.20793,51837608.2491
2014,ALB,DZA,goods,services,1690159.20793,189997795.55810001
2014,ALB,DZA,services,goods,9910204.01197,51837608.2491
2014,ALB,DZA,services,services,9910204.01197,189997795.55810001
2014,ALB,AND,goods,goods,1690159.20793,190746.9383
2014,ALB,AND,goods,services,1690159.20793,2850797.1311500003
2014,ALB,AND,services,goods,9910204.01197,190746.9383
2014,ALB,AND,services,services,9910204.01197,2850797.1311500003
2014,ALB,AGO,goods,goods,1690159.20793,21874552.089700002
2014,ALB,AGO,goods,services,1690159.20793,107689277.045
2014,ALB,AGO,services,goods,9910204.01197,21874552.089700002
2014,ALB,AGO,services,services,9910204.01197,107689277.045
2014,DZA,DZA,goods,goods,51837608.2491,51837608.2491
2014,DZA,DZA,goods,services,51837608.2491,189997795.55810001
2014,DZA,DZA,services,goods,189997795.55810001,51837608.2491
2014,DZA,DZA,services,services,189997795.55810001,189997795.55810001
2014,DZA,AND,goods,goods,51837608.2491,190746.9383
2014,DZA,AND,goods,services,51837608.2491,2850797.1311500003
2014,DZA,AND,services,goods,189997795.55810001,190746.9383
2014,DZA,AND,services,services,189997795.55810001,2850797.1311500003
2014,DZA,AGO,goods,goods,51837608.2491,21874552.089700002
2014,DZA,AGO,goods,services,51837608.2491,107689277.045
2014,DZA,AGO,services,goods,189997795.55810001,21874552.089700002
2014,DZA,AGO,services,services,189997795.55810001,107689277.045
2014,AND,AND,goods,goods,190746.9383,190746.9383
2014,AND,AND,goods,services,190746.9383,2850797.1311500003
2014,AND,AND,services,goods,2850797.1311500003,190746.9383
2014,AND,AND,services,services,2850797.1311500003,2850797.1311500003
2014,AND,AGO,goods,goods,190746.9383,21874552.089700002
2014,AND,AGO,goods,services,190746.9383,107689277.045
2014,AND,AGO,services,goods,2850797.1311500003,21874552.089700002
2014,AND,AGO,services,services,2850797.1311500003,107689277.045
2014,AGO,AGO,goods,goods,21874552.089700002,21874552.089700002
2014,AGO,AGO,goods,services,21874552.089700002,107689277.045
2014,AGO,AGO,services,goods,107689277.045,21874552.089700002
2014,AGO,AGO,services,services,107689277.045,107689277.045
2015,AFG,AFG,goods,goods,3582216.077184,3582216.077184
2015,AFG,AFG,goods,services,3582216.077184,14086552.8634
2015,AFG,AFG,services,goods,14086552.8634,3582216.077184
2015,AFG,AFG,services,services,14086552.8634,14086552.8634
2015,AFG,ALB,goods,goods,3582216.077184,1730461.91581
2015,AFG,ALB,goods,services,3582216.077184,9648585.59621
2015,AFG,ALB,services,goods,14086552.8634,1730461.91581
2015,AFG,ALB,services,services,14086552.8634,9648585.59621
2015,AFG,DZA,goods,goods,3582216.077184,51366342.45625
2015,AFG,DZA,goods,services,3582216.077184,178641397.306
2015,AFG,DZA,services,goods,14086552.8634,51366342.45625
2015,AFG,DZA,services,services,14086552.8634,178641397.306
2015,AFG,AND,goods,goods,3582216.077184,239391.38659
2015,AFG,AND,goods,services,3582216.077184,2805593.41328
2015,AFG,AND,services,goods,14086552.8634,239391.38659
2015,AFG,AND,services,services,14086552.8634,2805593.41328
2015,AFG,AGO,goods,goods,3582216.077184,21199030.5798
2015,AFG,AGO,goods,services,3582216.077184,101878692.104
2015,AFG,AGO,services,goods,14086552.8634,21199030.5798
2015,AFG,AGO,services,services,14086552.8634,101878692.104
2015,ALB,ALB,goods,goods,1730461.91581,1730461.91581
2015,ALB,ALB,goods,services,1730461.91581,9648585.59621
2015,ALB,ALB,services,goods,9648585.59621,1730461.91581
2015,ALB,ALB,services,services,9648585.59621,9648585.59621
2015,ALB,DZA,goods,goods,1730461.91581,51366342.45625
2015,ALB,DZA,goods,services,1730461.91581,178641397.306
2015,ALB,DZA,services,goods,9648585.59621,51366342.45625
2015,ALB,DZA,services,services,9648585.59621,178641397.306
2015,ALB,AND,goods,goods,1730461.91581,239391.38659
2015,ALB,AND,goods,services,1730461.91581,2805593.41328
2015,ALB,AND,services,goods,9648585.59621,239391.38659
2015,ALB,AND,services,services,9648585.59621,2805593.41328
2015,ALB,AGO,goods,goods,1730461.91581,21199030.5798
2015,ALB,AGO,goods,services,1730461.91581,101878692.104
2015,ALB,AGO,services,goods,9648585.59621,21199030.5798
2015,ALB,AGO,services,services,9648585.59621,101878692.104
2015,DZA,DZA,goods,goods,51366342.45625,51366342.45625
2015,DZA,DZA,goods,services,51366342.45625,178641397.306
2015,DZA,DZA,services,goods,178641397.306,51366342.45625
2015,DZA,DZA,services,services,178641397.306,178641397.306
2015,DZA,AND,goods,goods,51366342.45625,239391.38659
2015,DZA,AND,goods,services,51366342.45625,2805593.41328
2015,DZA,AND,services,goods,178641397.306,239391.38659
2015,DZA,AND,services,services,178641397.306,2805593.41328
2015,DZA,AGO,goods,goods,51366342.45625,21199030.5798
2015,DZA,AGO,goods,services,51366342.45625,101878692.104
2015,DZA,AGO,services,goods,178641397.306,21199030.5798
2015,DZA,AGO,services,services,178641397.306,101878692.104
2015,AND,AND,goods,goods,239391.38659,239391.38659
2015,AND,AND,goods,services,239391.38659,2805593.41328
2015,AND,AND,services,goods,2805593.41328,239391.38659
2015,AND,AND,services,services,2805593.41328,2805593.41328
2015,AND,AGO,goods,goods,239391.38659,21199030.5798
2015,AND,AGO,goods,services,239391.38659,101878692.104
2015,AND,AGO,services,goods,2805593.41328,21199030.5798
2015,AND,AGO,services,services,2805593.41328,101878692.104
2015,AGO,AGO,goods,goods,21199030.5798,21199030.5798
2015,AGO,AGO,goods,services,21199030.5798,101878692.104
2015,AGO,AGO,services,goods,101878692.104,21199030.5798
2015,AGO,AGO,services,services,101878692.104,101878692.104
2016,AFG,AFG,goods,goods,6639759.312820001,6639759.312820001
2016,AFG,AFG,goods,services,6639759.312820001,12059570.8238
2016,AFG,AFG,services,goods,12059570.8238,6639759.312820001
2016,AFG,AFG,services,services,12059570.8238,12059570.8238
2016,AFG,ALB,goods,goods,6639759.312820001,3280705.79642
2016,AFG,ALB,goods,services,6639759.312820001,7004112.6721
2016,AFG,ALB,services,goods,12059570.8238,3280705.79642
2016,AFG,ALB,services,services,12059570.8238,7004112.6721
2016,AFG,DZA,goods,goods,6639759.312820001,45898307.4706
2016,AFG,DZA,goods,services,6639759.312820001,105709052.677
2016,AFG,DZA,services,goods,12059570.8238,45898307.4706
2016,AFG,DZA,services,services,12059570.8238,105709052.677
2016,AFG,AND,goods,goods,6639759.312820001,122552.03302
2016,AFG,AND,goods,services,6639759.312820001,2409977.91766
2016,AFG,AND,services,goods,12059570.8238,122552.03302
2016,AFG,AND,services,services,12059570.8238,2409977.91766
2016,AFG,AGO,goods,goods,6639759.312820001,29608801.649600003
2016,AFG,AGO,goods,services,6639759.312820001,70567592.0975
2016,AFG,AGO,services,goods,12059570.8238,29608801.649600003
2016,AFG,AGO,services,services,12059570.8238,70567592.0975
2016,ALB,ALB,goods,goods,3280705.79642,3280705.79642
2016,ALB,ALB,goods,services,3280705.79642,7004112.6721
2016,ALB,ALB,services,goods,7004112.6721,3280705.79642
2016,ALB,ALB,services,services,7004112.6721,7004112.6721
2016,ALB,DZA,goods,goods,3280705.79642,45898307.4706
2016,ALB,DZA,goods,services,3280705.79642,105709052.677
2016,ALB,DZA,services,goods,7004112.6721,45898307.4706
2016,ALB,DZA,services,services,7004112.6721,105709052.677
2016,ALB,AND,goods,goods,3280705.79642,122552.03302
2016,ALB,AND,goods,services,3280705.79642,2409977.91766
2016,ALB,AND,services,goods,7004112.6721,122552.03302
2016,ALB,AND,services,services,7004112.6721,2409977.91766
2016,ALB,AGO,goods,goods,3280705.79642,29608801.649600003
2016,ALB,AGO,goods,services,3280705.79642,70567592.0975
2016,ALB,AGO,services,goods,7004112.6721,29608801.649600003
2016,ALB,AGO,services,services,7004112.6721,70567592.0975
2016,DZA,DZA,goods,goods,45898307.4706,45898307.4706
2016,DZA,DZA,goods,services,45898307.4706,105709052.677
2016,DZA,DZA,services,goods,105709052.677,45898307.4706
2016,DZA,DZA,services,services,105709052.677,105709052.677
2016,DZA,AND,goods,goods,45898307.4706,122552.03302
2016,DZA,AND,goods,services,45898307.4706,2409977.91766
2016,DZA,AND,services,goods,105709052.677,122552.03302
2016,DZA,AND,services,services,105709052.677,2409977.91766
2016,DZA,AGO,goods,goods,45898307.4706,29608801.649600003
2016,DZA,AGO,goods,services,45898307.4706,70567592.0975
2016,DZA,AGO,services,goods,105709052.677,29608801.649600003
2016,DZA,AGO,services,services,105709052.677,70567592.0975
2016,AND,AND,goods,goods,122552.03302,122552.03302
2016,AND,AND,goods,services,122552.03302,2409977.91766
2016,AND,AND,services,goods,2409977.91766,122552.03302
2016,AND,AND,services,services,2409977.91766,2409977.91766
2016,AND,AGO,goods,goods,122552.03302,29608801.649600003
2016,AND,AGO,goods,services,122552.03302,70567592.0975
2016,AND,AGO,services,goods,2409977.91766,29608801.649600003
2016,AND,AGO,services,services,2409977.91766,70567592.0975
2016,AGO,AGO,goods,goods,29608801.649600003,29608801.649600003
2016,AGO,AGO,goods,services,29608801.649600003,70567592.0975
2016,AGO,AGO,services,goods,70567592.0975,29608801.649600003
2016,AGO,AGO,services,services,70567592.0975,70567592.0975
2017,AFG,AFG,goods,goods,6997767.91725,6997767.91725
2017,AFG,AFG,goods,services,6997767.91725,12475157.3289
2017,AFG,AFG,services,goods,12475157.3289,6997767.91725
2017,AFG,AFG,services,services,12475157.3289,12475157.3289
2017,AFG,ALB,goods,goods,6997767.91725,3421739.63148
2017,AFG,ALB,goods,services,6997767.91725,7450934.0956
2017,AFG,ALB,services,goods,12475157.3289,3421739.63148
2017,AFG,ALB,services,services,12475157.3289,7450934.0956
2017,AFG,DZA,goods,goods,6997767.91725,47621440.7763
2017,AFG,DZA,goods,services,6997767.91725,103343830.824
2017,AFG,DZA,services,goods,12475157.3289,47621440.7763
2017,AFG,DZA,services,services,12475157.3289,103343830.824
2017,AFG,AND,goods,goods,6997767.91725,113713.28435
2017,AFG,AND,goods,services,6997767.91725,2423068.6243600002
2017,AFG,AND,services,goods,12475157.3289,113713.28435
2017,AFG,AND,services,services,12475157.3289,2423068.6243600002
2017,AFG,AGO,goods,goods,6997767.91725,34349805.0641
2017,AFG,AGO,goods,services,6997767.91725,80785100.4025
2017,AFG,AGO,services,goods,12475157.3289,34349805.0641
2017,AFG,AGO,services,services,12475157.3289,80785100.4025
2017,ALB,ALB,goods,goods,3421739.63148,3421739.63148
2017,ALB,ALB,goods,services,3421739.63148,7450934.0956
2017,ALB,ALB,services,goods,7450934.0956,3421739.63148
2017,ALB,ALB,services,services,7450934.0956,7450934.0956
2017,ALB,DZA,goods,goods,3421739.63148,47621440.7763
2017,ALB,DZA,goods,services,3421739.63148,103343830.824
2017,ALB,DZA,services,goods,7450934.0956,47621440.7763
2017,ALB,DZA,services,services,7450934.0956,103343830.824
2017,ALB,AND,goods,goods,3421739.63148,113713.28435
2017,ALB,AND,goods,services,3421739.63148,2423068.6243600002
2017,ALB,AND,services,goods,7450934.0956,113713.28435
2017,ALB,AND,services,services,7450934.0956,2423068.6243600002
2017,ALB,AGO,goods,goods,3421739.63148,34349805.0641
2017,ALB,AGO,goods,services,3421739.63148,80785100.4025
2017,ALB,AGO,services,goods,7450934.0956,34349805.0641
2017,ALB,AGO,services,services,7450934.0956,80785100.4025
2017,DZA,DZA,goods,goods,47621440.7763,47621440.7763
2017,DZA,DZA,goods,services,47621440.7763,103343830.824
2017,DZA,DZA,services,goods,103343830.824,47621440.7763
2017,DZA,DZA,services,services,103343830.824,103343830.824
2017,DZA,AND,goods,goods,47621440.7763,113713.28435
2017,DZA,AND,goods,services,47621440.7763,2423068.6243600002
2017,DZA,AND,services,goods,103343830.824,113713.28435
2017,DZA,AND,services,services,103343830.824,2423068.6243600002
2017,DZA,AGO,goods,goods,47621440.7763,34349805.0641
2017,DZA,AGO,goods,services,47621440.7763,80785100.4025
2017,DZA,AGO,services,goods,103343830.824,34349805.0641
2017,DZA,AGO,services,services,103343830.824,80785100.4025
2017,AND,AND,goods,goods,113713.28435,113713.28435
2017,AND,AND,goods,services,113713.28435,2423068.6243600002
2017,AND,AND,services,goods,2423068.6243600002,113713.28435
2017,AND,AND,services,services,2423068.6243600002,2423068.6243600002
2017,AND,AGO,goods,goods,113713.28435,34349805.0641
2017,AND,AGO,goods,services,113713.28435,80785100.4025
2017,AND,AGO,services,goods,2423068.6243600002,34349805.0641
2017,AND,AGO,services,services,2423068.6243600002,80785100.4025
2017,AGO,AGO,goods,goods,34349805.0641,34349805.0641
2017,AGO,AGO,goods,services,34349805.0641,80785100.4025
2017,AGO,AGO,services,goods,80785100.4025,34349805.0641
2017,AGO,AGO,services,services,80785100.4025,80785100.4025
2018,AFG,AFG,goods,goods,6089795.449870001,6089795.449870001
2018,AFG,AFG,goods,services,6089795.449870001,12510594.3375
2018,AFG,AFG,services,goods,12510594.3375,6089795.449870001
2018,AFG,AFG,services,services,12510594.3375,12510594.3375
2018,AFG,ALB,goods,goods,6089795.449870001,3907745.1427700003
2018,AFG,ALB,goods,services,6089795.449870001,8857058.0487
2018,AFG,ALB,services,goods,12510594.3375,3907745.1427700003
2018,AFG,ALB,services,services,12510594.3375,8857058.0487
2018,AFG,DZA,goods,goods,6089795.449870001,53708700.9328
2018,AFG,DZA,goods,services,6089795.449870001,107135289.681
2018,AFG,DZA,services,goods,12510594.3375,53708700.9328
2018,AFG,DZA,services,services,12510594.3375,107135289.681
2018,AFG,AND,goods,goods,6089795.449870001,127711.06473
2018,AFG,AND,goods,services,6089795.449870001,2674120.65639
2018,AFG,AND,services,goods,12510594.3375,127711.06473
2018,AFG,AND,services,services,12510594.3375,2674120.65639
2018,AFG,AGO,goods,goods,6089795.449870001,30767585.7536
2018,AFG,AGO,goods,services,6089795.449870001,70027953.5592
2018,AFG,AGO,services,goods,12510594.3375,30767585.7536
2018,AFG,AGO,services,services,12510594.3375,70027953.5592
2018,ALB,ALB,goods,goods,3907745.1427700003,3907745.1427700003
2018,ALB,ALB,goods,services,3907745.1427700003,8857058.0487
2018,ALB,ALB,services,goods,8857058.0487,3907745.1427700003
2018,ALB,ALB,services,services,8857058.0487,8857058.0487
2018,ALB,DZA,goods,goods,3907745.1427700003,53708700.9328
2018,ALB,DZA,goods,services,3907745.1427700003,107135289.681
2018,ALB,DZA,services,goods,8857058.0487,53708700.9328
2018,ALB,DZA,services,services,8857058.0487,107135289.681
2018,ALB,AND,goods,goods,3907745.1427700003,127711.06473
2018,ALB,AND,goods,services,3907745.1427700003,2674120.65639
2018,ALB,AND,services,goods,8857058.0487,127711.06473
2018,ALB,AND,services,services,8857058.0487,2674120.65639
2018,ALB,AGO,goods,goods,3907745.1427700003,30767585.7536
2018,ALB,AGO,goods,services,3907745.1427700003,70027953.5592
2018,ALB,AGO,services,goods,8857058.0487,30767585.7536
2018,ALB,AGO,services,services,8857058.0487,70027953.5592
2018,DZA,DZA,goods,goods,53708700.9328,53708700.9328
2018,DZA,DZA,goods,services,53708700.9328,107135289.681
2018,DZA,DZA,services,goods,107135289.681,53708700.9328
2018,DZA,DZA,services,services,107135289.681,107135289.681
2018,DZA,AND,goods,goods,53708700.9328,127711.06473
2018,DZA,AND,goods,services,53708700.9328,2674120.65639
2018,DZA,AND,services,goods,107135289.681,127711.06473
2018,DZA,AND,services,services,107135289.681,2674120.65639
2018,DZA,AGO,goods,goods,53708700.9328,30767585.7536
2018,DZA,AGO,goods,services,53708700.9328,70027953.5592
2018,DZA,AGO,services,goods,107135289.681,30767585.7536
2018,DZA,AGO,services,services,107135289.681,70027953.5592
2018,AND,AND,goods,goods,127711.06473,127711.06473
2018,AND,AND,goods,services,127711.06473,2674120.65639
2018,AND,AND,services,goods,2674120.65639,127711.06473
2018,AND,AND,services,services,2674120.65639,2674120.65639
2018,AND,AGO,goods,goods,127711.06473,30767585.7536
2018,AND,AGO,goods,services,127711.06473,70027953.5592
2018,AND,AGO,services,goods,2674120.65639,30767585.7536
2018,AND,AGO,services,services,2674120.65639,70027953.5592
2018,AGO,AGO,goods,goods,30767585.7536,30767585.7536
2018,AGO,AGO,goods,services,30767585.7536,70027953.5592
2018,AGO,AGO,services,goods,70027953.5592,30767585.7536
2018,AGO,AGO,services,services,70027953.5592,70027953.5592
2019,AFG,AFG,goods,goods,5948598.225740001,5948598.225740001
2019,AFG,AFG,goods,services,5948598.225740001,12149067.2381
2019,AFG,AFG,services,goods,12149067.2381,5948598.225740001
2019,AFG,AFG,services,services,12149067.2381,12149067.2381
2019,AFG,ALB,goods,goods,5948598.225740001,3552750.93567
2019,AFG,ALB,goods,services,5948598.225740001,8059515.0890999995
2019,AFG,ALB,services,goods,12149067.2381,3552750.93567
2019,AFG,ALB,services,services,12149067.2381,8059515.0890999995
2019,AFG,DZA,goods,goods,5948598.225740001,51350851.5238
2019,AFG,DZA,goods,services,5948598.225740001,101659233.154
2019,AFG,DZA,services,goods,12149067.2381,51350851.5238
2019,AFG,DZA,services,services,12149067.2381,101659233.154
2019,AFG,AND,goods,goods,5948598.225740001,109234.15285
2019,AFG,AND,goods,services,5948598.225740001,2452808.84825
2019,AFG,AND,services,goods,12149067.2381,109234.15285
2019,AFG,AND,services,services,12149067.2381,2452808.84825
2019,AFG,AGO,goods,goods,5948598.225740001,28956927.5654
2019,AFG,AGO,goods,services,5948598.225740001,65238177.0521
2019,AFG,AGO,services,goods,12149067.2381,28956927.5654
2019,AFG,AGO,services,services,12149067.2381,65238177.0521
2019,ALB,ALB,goods,goods,3552750.93567,3552750.93567
2019,ALB,ALB,goods,services,3552750.93567,8059515.0890999995
2019,ALB,ALB,services,goods,8059515.0890999995,3552750.93567
2019,ALB,ALB,services,services,8059515.0890999995,8059515.0890999995
2019,ALB,DZA,goods,goods,3552750.93567,51350851.5238
2019,ALB,DZA,goods,services,3552750.93567,101659233.154
2019,ALB,DZA,services,goods,8059515.0890999995,51350851.5238
2019,ALB,DZA,services,services,8059515.0890999995,101659233.154
2019,ALB,AND,goods,goods,3552750.93567,109234.15285
2019,ALB,AND,goods,services,3552750.93567,2452808.84825
2019,ALB,AND,services,goods,8059515.0890999995,109234.15285
2019,ALB,AND,services,services,8059515.0890999995,2452808.84825
2019,ALB,AGO,goods,goods,3552750.93567,28956927.5654
2019,ALB,AGO,goods,services,3552750.93567,65238177.0521
2019,ALB,AGO,services,goods,8059515.0890999995,28956927.5654
2019,ALB,AGO,services,services,8059515.0890999995,65238177.0521
2019,DZA,DZA,goods,goods,51350851.5238,51350851.5238
2019,DZA,DZA,goods,services,51350851.5238,101659233.154
2019,DZA,DZA,services,goods,101659233.154,51350851.5238
2019,DZA,DZA,services,services,101659233.154,101659233.154
2019,DZA,AND,goods,goods,51350851.5238,109234.15285
2019,DZA,AND,goods,services,51350851.5238,2452808.84825
2019,DZA,AND,services,goods,101659233.154,109234.15285
2019,DZA,AND,services,services,101659233.154,2452808.84825
2019,DZA,AGO,goods,goods,51350851.5238,28956927.5654
2019,DZA,AGO,goods,services,51350851.5238,65238177.0521
2019,DZA,AGO,services,goods,101659233.154,28956927.5654
2019,DZA,AGO,services,services,101659233.154,65238177.0521
2019,AND,AND,goods,goods,109234.15285,109234.15285
2019,AND,AND,goods,services,109234.15285,2452808.84825
2019,AND,AND,services,goods,2452808.84825,109234.15285
2019,AND,AND,services,services,2452808.84825,2452808.84825
2019,AND,AGO,goods,goods,109234.15285,28956927.5654
2019,AND,AGO,goods,services,109234.15285,65238177.0521
2019,AND,AGO,services,goods,2452808.84825,28956927.5654
2019,AND,AGO,services,services,2452808.84825,65238177.0521
2019,AGO,AGO,goods,goods,28956927.5654,28956927.5654
2019,AGO,AGO,goods,services,28956927.5654,65238177.0521
2019,AGO,AGO,services,goods,65238177.0521,28956927.5654
2019,AGO,AGO,services,services,65238177.0521,65238177.0521
2020,AFG,AFG,goods,goods,5905363.85743,5905363.85743
2020,AFG,AFG,goods,services,5905363.85743,12037781.6532
2020,AFG,AFG,services,goods,12037781.6532,5905363.85743
2020,AFG,AFG,services,services,12037781.6532,12037781.6532
2020,AFG,ALB,goods,goods,5905363.85743,3423292.3286300004
2020,AFG,ALB,goods,services,5905363.85743,7756138.824
2020,AFG,ALB,services,goods,12037781.6532,3423292.3286300004
2020,AFG,ALB,services,services,12037781.6532,7756138.824
2020,AFG,DZA,goods,goods,5905363.85743,49846696.651599996
2020,AFG,DZA,goods,services,5905363.85743,98548052.44
2020,AFG,DZA,services,goods,12037781.6532,49846696.651599996
2020,AFG,DZA,services,services,12037781.6532,98548052.44
2020,AFG,AND,goods,goods,5905363.85743,110202.42957
2020,AFG,AND,goods,services,5905363.85743,2468522.58503
2020,AFG,AND,services,goods,12037781.6532,110202.42957
2020,AFG,AND,services,services,12037781.6532,2468522.58503
2020,AFG,AGO,goods,goods,5905363.85743,29068003.2788
2020,AFG,AGO,goods,services,5905363.85743,65546697.0867
2020,AFG,AGO,services,goods,12037781.6532,29068003.2788
2020,AFG,AGO,services,services,12037781.6532,65546697.0867
2020,ALB,ALB,goods,goods,3423292.3286300004,3423292.3286300004
2020,ALB,ALB,goods,services,3423292.3286300004,7756138.824
2020,ALB,ALB,services,goods,7756138.824,3423292.3286300004
2020,ALB,ALB,services,services,7756138.824,7756138.824
2020,ALB,DZA,goods,goods,3423292.3286300004,49846696.651599996
2020,ALB,DZA,goods,services,3423292.3286300004,98548052.44
2020,ALB,DZA,services,goods,7756138.824,49846696.651599996
2020,ALB,DZA,services,services,7756138.824,98548052.44
2020,ALB,AND,goods,goods,3423292.3286300004,110202.42957
2020,ALB,AND,goods,services,3423292.3286300004,2468522.58503
2020,ALB,AND,services,goods,7756138.824,110202.42957
2020,ALB,AND,services,services,7756138.824,2468522.58503
2020,ALB,AGO,goods,goods,3423292.3286300004,29068003.2788
2020,ALB,AGO,goods,services,3423292.3286300004,65546697.0867
2020,ALB,AGO,services,goods,7756138.824,29068003.2788
2020,ALB,AGO,services,services,7756138.824,65546697.0867
2020,DZA,DZA,goods,goods,49846696.651599996,49846696.651599996
2020,DZA,DZA,goods,services,49846696.651599996,98548052.44
2020,DZA,DZA,services,goods,98548052.44,49846696.651599996
2020,DZA,DZA,services,services,98548052.44,98548052.44
2020,DZA,AND,goods,goods,49846696.651599996,110202.42957
2020,DZA,AND,goods,services,49846696.651599996,2468522.58503
2020,DZA,AND,services,goods,98548052.44,110202.42957
2020,DZA,AND,services,services,98548052.44,2468522.58503
2020,DZA,AGO,goods,goods,49846696.651599996,29068003.2788
2020,DZA,AGO,goods,services,49846696.651599996,65546697.0867
2020,DZA,AGO,services,goods,98548052.44,29068003.2788
2020,DZA,AGO,services,services,98548052.44,65546697.0867
2020,AND,AND,goods,goods,110202.42957,110202.42957
2020,AND,AND,goods,services,110202.42957,2468522.58503
2020,AND,AND,services,goods,2468522.58503,110202.42957
2020,AND,AND,services,services,2468522.58503,2468522.58503
2020,AND,AGO,goods,goods,110202.42957,29068003.2788
2020,AND,AGO,goods,services,110202.42957,65546697.0867
2020,AND,AGO,services,goods,2468522.58503,29068003.2788
2020,AND,AGO,services,services,2468522.58503,65546697.0867
2020,AGO,AGO,goods,goods,29068003.2788,29068003.2788
2020,AGO,AGO,goods,services,29068003.2788,65546697.0867
2020,AGO,AGO,services,goods,65546697.0867,29068003.2788
2020,AGO,AGO,services,services,65546697.0867,65546697.0867
2021,AFG,AFG,goods,goods,6060574.32907,6060574.32907
2021,AFG,AFG,goods,services,6060574.32907,12419316.7514
2021,AFG,AFG,services,goods,12419316.7514,6060574.32907
2021,AFG,AFG,services,services,12419316.7514,12419316.7514
2021,AFG,ALB,goods,goods,6060574.32907,3534668.0966700003
2021,AFG,ALB,goods,services,6060574.32907,8010498.12
2021,AFG,ALB,services,goods,12419316.7514,3534668.0966700003
2021,AFG,ALB,services,services,12419316.7514,8010498.12
2021,AFG,DZA,goods,goods,6060574.32907,51985439.6899
2021,AFG,DZA,goods,services,6060574.32907,102831545.637
2021,AFG,DZA,services,goods,12419316.7514,51985439.6899
2021,AFG,DZA,services,services,12419316.7514,102831545.637
2021,AFG,AND,goods,goods,6060574.32907,106341.81754
2021,AFG,AND,goods,services,6060574.32907,2422472.05635
2021,AFG,AND,services,goods,12419316.7514,106341.81754
2021,AFG,AND,services,services,12419316.7514,2422472.05635
2021,AFG,AGO,goods,goods,6060574.32907,29451536.6667
2021,AFG,AGO,goods,services,6060574.32907,66571181.1559
2021,AFG,AGO,services,goods,12419316.7514,29451536.6667
2021,AFG,AGO,services,services,12419316.7514,66571181.1559
2021,ALB,ALB,goods,goods,3534668.0966700003,3534668.0966700003
2021,ALB,ALB,goods,services,3534668.0966700003,8010498.12
2021,ALB,ALB,services,goods,8010498.12,3534668.0966700003
2021,ALB,ALB,services,services,8010498.12,8010498.12
2021,ALB,DZA,goods,goods,3534668.0966700003,51985439.6899
2021,ALB,DZA,goods,services,3534668.0966700003,102831545.637
2021,ALB,DZA,services,goods,8010498.12,51985439.6899
2021,ALB,DZA,services,services,8010498.12,102831545.637
2021,ALB,AND,goods,goods,3534668.0966700003,106341.81754
2021,ALB,AND,goods,services,3534668.0966700003,2422472.05635
2021,ALB,AND,services,goods,8010498.12,106341.81754
2021,ALB,AND,services,services,8010498.12,2422472.05635
2021,ALB,AGO,goods,goods,3534668.0966700003,29451536.6667
2021,ALB,AGO,goods,services,3534668.0966700003,66571181.1559
2021,ALB,AGO,services,goods,8010498.12,29451536.6667
